customer_key,customer_code,geography_key,customer_name,education,occupation
4434,15433,57,"Sharma, Adam",Partial College,Skilled Manual
4444,15443,12,"Patel, Francisco",Graduate Degree,Manual
4455,15454,32,"Bennett, Ian",Bachelors,Clerical
4457,15456,34,"Suri, Donald",Bachelors,Clerical
4458,15457,29,"Martinez, Adriana",Partial College,Manual
4459,15458,8,"Ma, Krystal",Partial College,Manual
4460,15459,17,"Dominguez, Beth",Partial College,Manual
4461,15460,11,"Nara, Bethany",Partial College,Manual
4467,15466,79,"Perez, Elijah",Bachelors,Skilled Manual
4468,15467,47,"Shan, Caleb",Bachelors,Skilled Manual
4470,15469,83,"Williams, Fernando",Graduate Degree,Professional
4471,15470,68,"Lopez, Hailey",Graduate Degree,Professional
4472,15471,77,"White, Destiny",Bachelors,Skilled Manual
4473,15472,269,"Torres, Jennifer",Bachelors,Skilled Manual
4474,15473,58,"Jenkins, Abigail",Bachelors,Skilled Manual
4475,15474,46,"Lal, Cameron",Bachelors,Skilled Manual
4476,15475,88,"Brooks, Kaitlyn",Bachelors,Skilled Manual
4477,15476,70,"Powell, Alyssa",Graduate Degree,Professional
4478,15477,56,"Adams, Jose",Graduate Degree,Professional
4480,15479,271,"Wright, Andrea",Graduate Degree,Professional
4481,15480,47,"Lopez, Denise",Graduate Degree,Professional
4482,15481,48,"Zhang, Jamie",Graduate Degree,Professional
4483,15482,53,"Rubio, Audrey",Graduate Degree,Professional
4484,15483,82,"Robinson, Katherine",Graduate Degree,Professional
4485,15484,87,"Henderson, Samuel",Graduate Degree,Professional
4486,15485,65,"Wright, Jordan",Graduate Degree,Professional
4487,15486,206,"Griffin, Kevin",Graduate Degree,Professional
4488,15487,85,"Ramirez, Jesse",Graduate Degree,Professional
4490,15489,284,"Thompson, Emily",Bachelors,Skilled Manual
4492,15491,114,"Li, Shannon",Bachelors,Skilled Manual
4493,15492,267,"Long, Grace",Bachelors,Skilled Manual
4494,15493,200,"Chen, Eric",Bachelors,Skilled Manual
4496,15495,53,"Alonso, Craig",High School,Skilled Manual
4497,15496,56,"Goel, Kelli",High School,Skilled Manual
4498,15497,75,"Phillips, Katelyn",Bachelors,Professional
4500,15499,277,"Thomas, Robert",Graduate Degree,Professional
4501,15500,48,"Raji, Keith",Graduate Degree,Professional
4502,15501,56,"Simmons, Justin",Graduate Degree,Professional
4503,15502,198,"Howard, Nathaniel",Bachelors,Professional
4504,15503,277,"James, Caitlin",Bachelors,Skilled Manual
4505,15504,265,"James, Jared",Bachelors,Skilled Manual
4506,15505,205,"Bailey, Gabriella",Bachelors,Skilled Manual
4507,15506,48,"Sanders, Evan",Graduate Degree,Professional
4509,15508,268,"Brooks, Megan",Graduate Degree,Professional
4510,15509,286,"Washington, Zachary",Graduate Degree,Professional
4511,15510,196,"She, Ernest",Graduate Degree,Professional
4513,15512,253,"Hayes, Jose",Graduate Degree,Professional
4514,15513,275,"Perez, Madeline",Graduate Degree,Professional
4515,15514,284,"Ramirez, Angela",Graduate Degree,Professional
4516,15515,286,"Wright, Carlos",Graduate Degree,Professional
4517,15516,53,"Raje, Shaun",Graduate Degree,Professional
4518,15517,84,"Edwards, Thomas",Graduate Degree,Professional
4519,15518,86,"Bryant, Richard",Graduate Degree,Professional
4520,15519,196,"Evans, Jennifer",Partial High School,Clerical
4521,15520,58,"Navarro, Desiree",Bachelors,Professional
4522,15521,44,"Deng, Kathryn",Bachelors,Skilled Manual
4523,15522,203,"Russell, Ethan",Graduate Degree,Professional
4524,15523,269,"Yang, Jonathan",Bachelors,Professional
4525,15524,199,"Stone, Dalton",Bachelors,Skilled Manual
4526,15525,47,"Gonzalez, Marie",Bachelors,Skilled Manual
4528,15527,65,"Rivera, Megan",Bachelors,Skilled Manual
4529,15528,201,"Ramirez, Lucas",Bachelors,Professional
4530,15529,268,"Allen, Jason",Bachelors,Professional
4532,15531,256,"Raji, Calvin",Bachelors,Professional
4533,15532,53,"Jai, Marshall",Bachelors,Professional
4534,15533,81,"Richardson, Anna",Bachelors,Professional
4535,15534,203,"Bell, Steven",Bachelors,Professional
4536,15535,48,"Scott, Jordan",Bachelors,Professional
4538,15537,63,"Peterson, Destiny",Graduate Degree,Professional
4539,15538,64,"Lal, Luis",Graduate Degree,Professional
4540,15539,45,"Goel, Raul",Bachelors,Professional
4541,15540,48,"Ortega, Randall",Bachelors,Professional
4542,15541,77,"Morris, Zoe",Bachelors,Professional
4543,15542,47,"Baker, Andrea",Bachelors,Professional
4545,15544,63,"Brown, Thomas",Partial College,Skilled Manual
4546,15545,53,"Rivera, Jennifer",High School,Skilled Manual
4547,15546,205,"Jenkins, Robert",High School,Skilled Manual
4548,15547,59,"Wood, Cassidy",Partial College,Skilled Manual
4549,15548,88,"Brooks, Morgan",High School,Skilled Manual
4551,15550,257,"Alonso, Orlando",Partial College,Skilled Manual
4552,15551,258,"Gray, Kaylee",Partial College,Skilled Manual
4553,15552,271,"Lewis, Tyler",Partial College,Skilled Manual
4554,15553,47,"Lopez, Ivan",Graduate Degree,Professional
4555,15554,57,"Bailey, Zoe",Graduate Degree,Professional
4556,15555,77,"Barnes, Hailey",Partial College,Skilled Manual
4558,15557,76,"Murphy, Nathaniel",Partial College,Skilled Manual
4559,15558,273,"Morris, Hailey",Partial College,Skilled Manual
4561,15560,257,"Gray, Gabrielle",Bachelors,Professional
4562,15561,200,"Young, Angel",Bachelors,Professional
4563,15562,257,"James, Kaitlyn",Bachelors,Professional
4566,15565,262,"Mitchell, Kyle",Graduate Degree,Professional
4569,15568,63,"Hayes, Aaron",Partial College,Skilled Manual
4570,15569,196,"Ward, Morgan",Partial College,Skilled Manual
4571,15570,85,"Powell, Brianna",Bachelors,Professional
4574,15573,274,"Wilson, Thomas",Bachelors,Professional
4575,15574,87,"Peterson, Carlos",Bachelors,Professional
4609,15608,8,"James, Faith",Partial College,Clerical
4619,15618,32,"Sharma, Gabriel",Bachelors,Skilled Manual
4623,15622,25,"Schleger, Yvonne",High School,Manual
4626,15625,22,"Alvarez, Clinton",Partial College,Clerical
4627,15626,23,"White, Eduardo",Partial College,Clerical
4628,15627,15,"Srini, Troy",Partial College,Clerical
4629,15628,31,"Sandberg, Brianna",Bachelors,Skilled Manual
4630,15629,32,"Ruiz, Meghan",Partial High School,Manual
4634,15633,36,"Shan, Ashlee",Partial High School,Manual
4637,15636,14,"White, David",Partial College,Clerical
4650,15649,30,"Jimenez, Melinda",Bachelors,Clerical
4656,15655,25,"Gomez, Deanna",Partial College,Manual
4657,15656,35,"Zhao, Darryl",Partial College,Manual
4660,15659,14,"Rivera, Angela",Partial College,Manual
4665,15664,18,"Vazquez, Jill",Bachelors,Clerical
4668,15667,30,"Ramos, Hector",Bachelors,Clerical
4673,15672,30,"Nara, Kelvin",Partial College,Manual
4675,15674,7,"Raheem, Tommy",Bachelors,Clerical
4676,15675,8,"Alonso, Jay",Graduate Degree,Clerical
4681,15680,29,"She, Tasha",High School,Manual
4683,15682,22,"Garcia, Heidi",Bachelors,Management
4684,15683,19,"Carlson, Jessie",Partial College,Professional
4685,15684,39,"Suarez, Tyrone",Partial College,Professional
4686,15685,18,"Vazquez, Robin",Bachelors,Management
4690,15689,38,"Wang, Stacey",Partial College,Professional
4694,15693,14,"Barnes, Isabel",High School,Professional
4698,15697,9,"Morris, Julia",Partial College,Professional
4699,15698,32,"Wang, Susan",Bachelors,Management
4704,15703,22,"Chande, Alison",High School,Professional
4705,15704,10,"Luo, Peter",High School,Professional
4706,15705,7,"Simmons, Gabriel",Partial College,Management
4708,15707,9,"Rubio, Robin",Partial College,Management
4709,15708,10,"Jai, Nina",High School,Management
4737,15736,46,"Raje, Sheena",Graduate Degree,Management
4738,15737,268,"Robinson, Alexander",Graduate Degree,Management
4739,15738,86,"Miller, Abigail",Graduate Degree,Management
4740,15739,84,"Rogers, Garrett",Bachelors,Management
4741,15740,196,"Kumar, Johnny",Bachelors,Management
4742,15741,88,"Allen, Isabella",Bachelors,Management
4743,15742,77,"Thompson, Grace",Bachelors,Management
4744,15743,267,"Thompson, Chloe",Graduate Degree,Management
4745,15744,261,"Gray, Angela",Graduate Degree,Management
4746,15745,255,"Hayes, Julian",Graduate Degree,Management
4747,15746,268,"Walker, Emily",Bachelors,Management
4748,15747,53,"Nelson, Evan",Bachelors,Management
4750,15749,257,"Brown, Grace",Bachelors,Management
4751,15750,44,"Martinez, Kaitlin",Partial College,Professional
4760,15759,196,"Brooks, Erin",Bachelors,Management
4764,15763,284,"Young, Xavier",Partial College,Professional
4769,15768,67,"Walker, Victoria",Graduate Degree,Management
4770,15769,68,"Coleman, Kelly",Graduate Degree,Management
4771,15770,85,"Brooks, Xavier",Bachelors,Management
4772,15771,200,"Diaz, Maria",Graduate Degree,Management
4773,15772,82,"Anderson, Christopher",Partial High School,Skilled Manual
4774,15773,69,"Jenkins, Dylan",Partial High School,Skilled Manual
4775,15774,274,"Kelly, Natalie",High School,Professional
4776,15775,255,"Ward, Michelle",High School,Professional
4777,15776,74,"Mitchell, Jesse",High School,Professional
4778,15777,276,"Smith, Brianna",High School,Professional
4779,15778,262,"Miller, José",Partial College,Professional
4780,15779,257,"Hayes, Jackson",Partial College,Professional
4781,15780,47,"McDonald, Claudia",Partial College,Professional
4782,15781,81,"Evans, Blake",Bachelors,Management
4783,15782,286,"Collins, Katelyn",Partial College,Professional
4814,15813,78,"Diaz, Julian",High School,Skilled Manual
4815,15814,48,"Subram, Monica",High School,Skilled Manual
4818,15817,196,"Alexander, Chloe",High School,Skilled Manual
4819,15818,255,"Perez, Stanley",High School,Skilled Manual
4820,15819,273,"Cox, Savannah",High School,Skilled Manual
4821,15820,265,"Ward, Chase",High School,Skilled Manual
4822,15821,87,"Anderson, Logan",High School,Skilled Manual
4825,15824,56,"Kumar, Lindsay",Partial High School,Clerical
4826,15825,276,"Simmons, Angela",High School,Skilled Manual
4828,15827,261,"Ward, Danielle",High School,Skilled Manual
4835,15834,284,"Green, Rebecca",Partial College,Skilled Manual
4836,15835,60,"Smith, Marcus",Partial College,Skilled Manual
4837,15836,73,"Jackson, Devin",Partial College,Skilled Manual
4838,15837,257,"Johnston, Julia",High School,Skilled Manual
4839,15838,62,"Taylor, Julia",Partial College,Skilled Manual
4840,15839,84,"Taylor, William",Partial College,Skilled Manual
4841,15840,205,"Peterson, Natalie",Partial College,Skilled Manual
4842,15841,71,"Shan, Luis",Bachelors,Management
4843,15842,279,"Gray, Haley",Bachelors,Management
4844,15843,286,"Wright, Caleb",Bachelors,Management
4845,15844,64,"Brown, Megan",Bachelors,Management
4846,15845,201,"Carter, Mackenzie",Bachelors,Management
4850,15849,279,"Kelly, Destiny",Graduate Degree,Management
4852,15851,262,"Anderson, Taylor",Graduate Degree,Management
4853,15852,83,"Henderson, Oscar",Bachelors,Management
4854,15853,72,"Brown, Jasmine",Bachelors,Management
4855,15854,60,"Wood, Miranda",Bachelors,Management
4862,15861,45,"Zhao, Damien",Partial College,Clerical
4863,15862,47,"Narayanan, Sriniwa",Graduate Degree,Skilled Manual
4866,15865,77,"Price, Isabel",High School,Skilled Manual
4868,15867,273,"White, Victoria",Graduate Degree,Skilled Manual
4870,15869,272,"Hall, Alexandra",Graduate Degree,Skilled Manual
4871,15870,198,"Howard, Zoe",Graduate Degree,Skilled Manual
4872,15871,273,"Jai, Ryan",Graduate Degree,Skilled Manual
4874,15873,64,"Richardson, Hailey",Graduate Degree,Professional
4876,15875,84,"Morris, Devin",Bachelors,Management
4878,15877,45,"Perez, Jordan",Bachelors,Management
4881,15880,279,"Bailey, Patrick",Bachelors,Management
4883,15882,196,"Xie, Maurice",Bachelors,Management
4884,15883,58,"Coleman, Tristan",Bachelors,Management
4885,15884,59,"Bradley, Dakota",Bachelors,Management
4886,15885,277,"Sanchez, Garrett",Bachelors,Management
4887,15886,68,"Brown, Matthew",Bachelors,Management
4888,15887,257,"Vazquez, Deanna",Bachelors,Management
4898,15897,88,"Cooper, Haley",Partial College,Professional
4899,15898,286,"Gonzalez, Isaiah",Partial College,Professional
4900,15899,84,"James, Ian",Partial College,Professional
4902,15901,262,"Bryant, Taylor",Partial College,Professional
4903,15902,272,"Diaz, Robert",Partial College,Professional
4904,15903,45,"Barnes, Abigail",Partial College,Professional
4905,15904,53,"Bennett, Janice",Partial College,Professional
4908,15907,286,"Bailey, Steven",Partial College,Professional
4909,15908,65,"Wilson, David",Partial College,Professional
4910,15909,67,"Ross, Cassidy",Partial College,Professional
4911,15910,79,"Hughes, Caleb",Partial College,Professional
4912,15911,257,"Baker, Maria",High School,Professional
4913,15912,84,"Simmons, Mya",High School,Professional
4915,15914,273,"Bryant, Logan",Partial College,Professional
4916,15915,66,"Cox, Alex",Partial College,Professional
4919,15918,258,"Ruiz, Roberto",Partial College,Professional
4927,15926,12,"Deng, Donna",High School,Professional
4928,15927,12,"Huang, Gilbert",High School,Professional
4929,15928,29,"Pal, Priscilla",High School,Professional
4933,15932,35,"Jimenez, Tabitha",Partial College,Professional
4935,15934,255,"Raji, Nichole",Partial College,Professional
4936,15935,196,"King, Amber",Graduate Degree,Management
4937,15936,206,"Johnson, Abigail",Bachelors,Management
4938,15937,255,"Lewis, Grace",Partial College,Professional
4939,15938,274,"Collins, Sean",Partial College,Professional
4940,15939,281,"Brown, Jennifer",Partial College,Professional
4941,15940,206,"Bryant, Jack",Partial College,Professional
4942,15941,62,"Brooks, Bailey",Bachelors,Management
4945,15944,257,"Lu, Damien",Partial College,Professional
4946,15945,273,"Kelly, Alexandria",Partial College,Professional
4947,15946,44,"Wilson, Wyatt",Bachelors,Management
4948,15947,53,"Blue, Michelle",Partial College,Professional
4949,15948,68,"Hughes, Angela",Bachelors,Management
4950,15949,72,"Green, Katherine",Bachelors,Management
4951,15950,200,"Peterson, Erin",Partial College,Professional
4952,15951,276,"Baker, Jenna",Partial College,Professional
4953,15952,277,"Cooper, Evan",Partial College,Professional
4954,15953,44,"Moreno, Julio",Graduate Degree,Management
4955,15954,44,"Deng, Marshall",Partial College,Professional
4956,15955,48,"Ortega, Neil",Bachelors,Management
4957,15956,76,"Li, Ryan",Bachelors,Management
4958,15957,78,"Ross, Samuel",Bachelors,Management
4959,15958,258,"Ross, Nicole",Partial College,Professional
4960,15959,274,"Rodriguez, Logan",Partial College,Professional
4961,15960,59,"Bryant, Brianna",Partial College,Professional
4962,15961,83,"Walker, Ashley",Partial College,Professional
4963,15962,203,"Winter, Benjamin",High School,Professional
4964,15963,273,"Smith, Madison",High School,Professional
4965,15964,66,"Cox, Steven",Bachelors,Management
4966,15965,82,"Watson, Jennifer",Partial College,Professional
4967,15966,204,"Foster, Natalie",High School,Professional
4968,15967,258,"Diaz, Dakota",High School,Professional
4969,15968,88,"Gonzalez, Edward",High School,Professional
4970,15969,201,"Murphy, Sean",High School,Professional
4971,15970,46,"Thompson, Samuel",Partial High School,Skilled Manual
4972,15971,267,"Jenkins, Ryan",Graduate Degree,Management
4973,15972,47,"Bailey, Caitlin",Graduate Degree,Management
4974,15973,277,"Garcia, Christopher",Graduate Degree,Management
4976,15975,255,"Collins, Gabrielle",High School,Professional
4977,15976,257,"Patel, Kristopher",High School,Professional
4978,15977,258,"Harris, Julia",High School,Professional
4979,15978,261,"Walker, Xavier",High School,Professional
4980,15979,268,"Cook, Nicole",High School,Professional
4983,15982,46,"Evans, Jose",Partial College,Professional
4984,15983,79,"Ross, Alexis",Partial College,Professional
4985,15984,84,"Wright, Nathan",Bachelors,Management
4986,15985,85,"Johnson, Devin",Bachelors,Management
4992,15991,275,"Taylor, David",Graduate Degree,Management
4993,15992,79,"Alexander, Isabelle",Graduate Degree,Management
4995,15994,258,"Blue, Olivia",Partial College,Professional
4996,15995,60,"Johnson, Kaitlyn",Partial College,Professional
4999,15998,53,"Flores, Marissa",Graduate Degree,Management
5000,15999,272,"Hill, Maria",Graduate Degree,Management
5002,16001,47,"Pal, Ricardo",Graduate Degree,Management
5003,16002,205,"Hayes, Paige",Graduate Degree,Management
5004,16003,76,"Robinson, Carol",Graduate Degree,Management
5005,16004,257,"Martinez, Joe",Bachelors,Management
5007,16006,85,"Henderson, Angelica",Graduate Degree,Management
5008,16007,257,"Gonzalez, Janelle",Bachelors,Management
5009,16008,267,"Allen, Morgan",Graduate Degree,Management
5011,16010,64,"Wood, Nicole",Graduate Degree,Management
5014,16013,196,"Williams, Xavier",Partial College,Skilled Manual
5015,16014,47,"Wilson, Christopher",Bachelors,Management
5016,16015,68,"Cooper, Jessica",Partial College,Skilled Manual
5018,16017,75,"Ramirez, Jeremy",Partial College,Skilled Manual
5019,16018,79,"Henderson, Emma",Partial College,Skilled Manual
5020,16019,86,"Hernandez, Amber",Partial College,Skilled Manual
5023,16022,253,"Hernandez, Devin",Partial High School,Clerical
5025,16024,269,"Hill, Isaac",Partial College,Skilled Manual
5035,16034,15,"Suri, Pamela",Graduate Degree,Manual
5038,16037,32,"Kelly, Melissa",Bachelors,Manual
5040,16039,22,"Yang, Steve",Bachelors,Manual
5045,16044,12,"Rai, Connie",Bachelors,Manual
5048,16047,34,"Johnson, Taylor",Partial College,Manual
5049,16048,13,"Yang, Kelli",Partial College,Manual
5050,16049,26,"Nara, Ashlee",Partial College,Manual
5056,16055,29,"Lee, Ryan",Partial College,Manual
5058,16057,10,"Gomez, Michele",Partial College,Manual
5060,16059,26,"Carlson, Jésus",Bachelors,Clerical
5061,16060,87,"Griffin, Antonio",Bachelors,Skilled Manual
5062,16061,57,"Butler, Miguel",Bachelors,Skilled Manual
5063,16062,281,"Johnson, Katherine",Bachelors,Skilled Manual
5064,16063,45,"Kapoor, Francisco",Bachelors,Skilled Manual
5065,16064,83,"Griffin, Isabella",Bachelors,Skilled Manual
5066,16065,73,"Torres, Makayla",Bachelors,Skilled Manual
5067,16066,70,"Ramirez, Alex",Bachelors,Skilled Manual
5068,16067,279,"Butler, Maria",Bachelors,Skilled Manual
